customer_id,session_id,visit_date,device_type,user_type,marketing_channel,product_id,product_category,unit_price,quantity,discount_percent,discount_amount,revenue,pages_viewed,time_on_site_sec,added_to_cart,purchased,cart_abandoned,rating,review_text,review_helpful_votes,payment_method,visit_day,visit_month,visit_weekday,visit_season,session_duration_bucket,revenue_normalized,location,visit_hour,visit_month_num,time_of_day,session_duration_encoded,price_segment,time_on_site_segment,pages_viewed_segment
5300,621,2024-09-18,1,1,0,889,4,342.22,4,20,273.78,1095.1,15,1259,1,1,0,3,1,46,0,18,9,2,0,Long,0.138807204,51,0,9,Night,2,Low,High,High
2485,622,2024-01-29,0,1,1,538,6,1814.4,3,0,0.0,0.0,23,513,1,0,1,4,1,0,1,29,1,0,3,Short,0.0,137,0,1,Night,1,Very High,Medium,Very High
4751,623,2024-08-30,0,0,3,60,2,1132.38,4,0,0.0,0.0,4,201,0,0,0,4,1,0,1,30,8,4,2,Very Short,0.0,25,0,8,Night,0,Very High,Low,Low
6436,624,2024-06-16,1,1,1,87,4,386.83,1,20,77.37,309.46,14,1630,1,1,0,4,3,11,3,16,6,6,2,Very Long,0.039224981,101,0,6,Night,3,Low,Very High,High
3092,625,2024-01-13,0,0,4,830,5,683.55,4,15,410.13,2324.07,23,1167,1,1,0,4,4,9,2,13,1,5,3,Long,0.294582831,105,0,1,Night,2,Medium,High,Very High
4043,626,2024-11-12,1,0,2,637,6,1827.05,2,30,1096.23,2557.87,15,129,1,1,0,1,2,4,2,12,11,1,0,Very Short,0.324217681,210,0,11,Night,0,Very High,Low,High
4307,627,2024-04-06,1,0,0,376,0,787.68,2,15,236.3,1339.06,14,1331,1,1,0,5,5,45,3,6,4,5,1,Long,0.169729864,218,0,4,Night,2,High,High,High
5544,628,2024-11-15,0,0,1,866,5,1740.84,4,25,1740.84,0.0,18,1726,0,0,0,4,1,0,4,15,11,4,0,Very Long,0.0,113,0,11,Night,3,Very High,Very High,High
4297,629,2024-03-16,1,0,2,711,0,202.21,2,0,0.0,404.42,2,1057,1,1,0,1,8,32,1,16,3,5,1,Long,0.051261446,133,0,3,Night,2,Low,High,Low
7631,630,2024-07-16,0,1,1,409,4,497.96,3,0,0.0,0.0,17,1521,0,0,0,4,1,0,4,16,7,1,2,Very Long,0.0,11,0,7,Night,3,Medium,Very High,High
3947,631,2024-05-15,1,1,1,722,7,1035.08,2,15,310.52,0.0,13,1204,1,0,1,4,1,0,3,15,5,2,1,Long,0.0,223,0,5,Night,2,High,High,Medium
4904,632,2024-11-21,0,0,1,14,4,445.81,4,0,0.0,0.0,19,1432,1,0,1,4,1,0,1,21,11,3,0,Very Long,0.0,68,0,11,Night,3,Medium,Very High,High
4414,633,2024-12-13,1,1,5,275,2,1597.69,2,10,319.54,0.0,14,102,1,0,1,4,1,0,2,13,12,4,3,Very Short,0.0,203,0,12,Night,0,Very High,Low,High
2646,634,2024-10-08,1,0,2,680,0,808.92,1,10,80.89,0.0,23,1503,1,0,1,4,1,0,5,8,10,1,0,Very Long,0.0,221,0,10,Night,3,High,Very High,Very High
7171,635,2024-11-04,1,0,2,71,6,1477.22,3,20,886.33,3545.33,12,1376,1,1,0,4,10,41,2,4,11,0,0,Very Long,0.449381192,69,0,11,Night,3,Very High,Very High,Medium
3118,636,2024-10-07,1,0,5,81,5,1671.07,3,0,0.0,0.0,19,1187,0,0,0,4,1,0,0,7,10,0,0,Long,0.0,186,0,10,Night,2,Very High,High,High
3671,637,2024-04-17,1,0,2,708,0,848.75,1,5,42.44,0.0,22,1330,0,0,0,4,1,0,4,17,4,2,1,Long,0.0,68,0,4,Night,2,High,High,Very High
8133,638,2024-12-01,0,0,3,625,7,683.22,2,25,341.61,0.0,12,188,0,0,0,4,1,0,1,1,12,6,3,Very Short,0.0,165,0,12,Night,0,Medium,Low,Medium
9538,639,2024-07-12,1,0,0,661,4,298.61,3,30,268.75,627.08,20,326,1,1,0,4,5,48,5,12,7,4,2,Very Short,0.079484267,33,0,7,Night,0,Low,Low,Very High
7036,640,2024-05-05,1,0,2,863,5,368.19,1,0,0.0,0.0,11,958,0,0,0,4,1,0,0,5,5,6,1,Long,0.0,92,0,5,Night,2,Low,High,Medium
9246,641,2024-03-11,1,1,0,238,7,277.07,1,0,0.0,0.0,5,844,1,0,1,4,1,0,0,11,3,0,1,Short,0.0,97,0,3,Night,1,Low,Medium,Low
8686,642,2024-09-16,0,1,2,20,1,269.46,3,20,161.68,0.0,21,1008,0,0,0,4,1,0,4,16,9,0,0,Long,0.0,12,0,9,Night,2,Low,High,Very High
5327,643,2024-04-11,1,1,3,761,5,1054.73,1,0,0.0,0.0,21,28,1,0,1,4,1,0,4,11,4,3,1,Very Short,0.0,182,0,4,Night,0,High,Low,Very High
7931,644,2024-08-26,1,0,0,459,1,562.06,4,0,0.0,0.0,3,362,0,0,0,4,1,0,2,26,8,0,2,Very Short,0.0,117,0,8,Night,0,Medium,Low,Low
3954,645,2024-01-24,1,0,0,497,2,1987.58,2,15,596.27,0.0,18,376,1,0,1,4,1,0,2,24,1,2,3,Very Short,0.0,168,0,1,Night,0,Very High,Low,High
5144,646,2024-08-19,1,1,1,728,3,879.59,1,0,0.0,879.59,20,1657,1,1,0,5,4,47,2,19,8,0,2,Very Long,0.111490666,148,0,8,Night,3,High,Very High,Very High
5818,647,2024-08-22,0,1,2,686,0,988.26,3,30,889.43,0.0,21,1697,0,0,0,4,1,0,0,22,8,3,2,Very Long,0.0,128,0,8,Night,3,High,Very High,Very High
9643,648,2024-07-10,1,0,3,625,7,296.05,3,25,222.04,0.0,9,1383,1,0,1,4,1,0,1,10,7,2,2,Very Long,0.0,48,0,7,Night,3,Low,Very High,Medium
8636,649,2024-08-27,0,1,4,427,0,838.62,3,5,125.79,2390.07,3,957,1,1,0,5,3,43,4,27,8,1,2,Long,0.302948528,8,0,8,Night,2,High,High,Low
5402,650,2024-12-28,1,1,0,361,7,213.92,4,15,128.35,0.0,18,1238,1,0,1,4,1,0,1,28,12,5,3,Long,0.0,98,0,12,Night,2,Low,High,High
6872,651,2024-11-02,1,0,0,82,7,1197.26,2,20,478.9,0.0,16,959,1,0,1,4,1,0,5,2,11,5,0,Long,0.0,23,0,11,Night,2,Very High,High,High
2821,652,2024-06-09,0,1,3,833,0,618.67,1,30,185.6,0.0,14,894,1,0,1,4,1,0,4,9,6,6,2,Short,0.0,224,0,6,Night,1,Medium,Medium,High
8238,653,2024-11-14,0,0,1,77,2,559.18,2,0,0.0,0.0,24,1076,0,0,0,4,1,0,2,14,11,3,0,Long,0.0,64,0,11,Night,2,Medium,High,Very High
5976,654,2024-12-14,1,1,4,767,7,580.2,4,0,0.0,0.0,9,1782,0,0,0,4,1,0,0,14,12,5,3,Very Long,0.0,14,0,12,Night,3,Medium,Very High,Medium
5793,655,2024-02-28,1,0,3,605,0,874.81,3,15,393.66,0.0,18,152,0,0,0,4,1,0,3,28,2,2,3,Very Short,0.0,170,0,2,Night,0,High,Low,High
7895,656,2024-05-11,0,1,2,313,1,219.22,1,20,43.84,0.0,23,358,1,0,1,4,1,0,3,11,5,5,1,Very Short,0.0,199,0,5,Night,0,Low,Low,Very High
6695,657,2024-09-28,1,0,3,898,4,453.82,4,30,544.58,0.0,15,1146,0,0,0,4,1,0,5,28,9,5,0,Long,0.0,112,0,9,Night,2,Medium,High,High
1652,658,2024-07-06,0,1,5,401,6,1440.59,1,0,0.0,0.0,1,994,1,0,1,4,1,0,3,6,7,5,2,Long,0.0,88,0,7,Night,2,Very High,High,Low
3593,659,2024-02-19,1,0,4,696,2,1193.94,1,0,0.0,1193.94,17,232,1,1,0,2,2,33,0,19,2,0,3,Very Short,0.15133547,85,0,2,Night,0,Very High,Low,High
2590,660,2024-06-21,0,0,2,366,4,399.53,4,0,0.0,0.0,6,472,0,0,0,4,1,0,0,21,6,4,2,Short,0.0,76,0,6,Night,1,Medium,Medium,Low
7613,661,2024-05-16,1,1,5,414,2,863.0,1,10,86.3,0.0,3,1615,0,0,0,4,1,0,0,16,5,3,1,Very Long,0.0,30,0,5,Night,3,High,Very High,Low
1316,662,2024-09-26,1,0,4,824,7,246.57,2,15,73.97,419.17,12,53,1,1,0,4,5,47,5,26,9,3,0,Very Short,0.053131052,214,0,9,Night,0,Low,Low,Medium
2821,663,2024-07-07,1,1,0,787,2,1260.88,1,0,0.0,0.0,19,960,0,0,0,4,1,0,1,7,7,6,2,Long,0.0,80,0,7,Night,2,Very High,High,High
6376,664,2024-02-21,2,1,5,396,6,393.14,3,0,0.0,1179.42,15,32,1,1,0,5,4,17,3,21,2,2,3,Very Short,0.149495016,63,0,2,Night,0,Low,Low,High
7252,665,2024-01-19,1,1,1,436,2,1720.69,3,20,1032.41,4129.66,2,86,1,1,0,5,0,34,2,19,1,4,3,Very Short,0.523446769,205,0,1,Night,0,Very High,Low,Low
5529,666,2024-04-14,1,1,3,48,2,1933.77,4,0,0.0,0.0,17,1733,1,0,1,4,1,0,4,14,4,6,1,Very Long,0.0,223,0,4,Night,3,Very High,Very High,High
8745,667,2024-02-27,1,0,5,510,3,442.97,4,0,0.0,1771.88,2,1051,1,1,0,5,10,42,4,27,2,1,3,Long,0.224591095,208,0,2,Night,2,Medium,High,Low
9269,668,2024-11-15,1,1,4,871,3,1477.13,3,0,0.0,0.0,9,962,0,0,0,4,1,0,2,15,11,4,0,Long,0.0,65,0,11,Night,2,Very High,High,Medium
2188,669,2024-04-08,1,1,1,300,6,982.75,3,15,442.24,0.0,7,1287,1,0,1,4,1,0,3,8,4,0,1,Long,0.0,155,0,4,Night,2,High,High,Low
9571,670,2024-08-19,0,1,5,311,2,1392.39,2,0,0.0,2784.78,12,1411,1,1,0,4,0,4,1,19,8,0,2,Very Long,0.352979202,202,0,8,Night,3,Very High,Very High,Medium
6528,671,2024-02-16,2,0,0,610,0,322.93,3,0,0.0,0.0,15,1163,1,0,1,4,1,0,5,16,2,4,3,Long,0.0,214,0,2,Night,2,Low,High,High
6725,672,2024-06-10,0,1,2,424,4,166.56,1,25,41.64,0.0,9,1431,1,0,1,4,1,0,3,10,6,0,2,Very Long,0.0,214,0,6,Night,3,Low,Very High,Medium
1855,673,2024-12-06,2,0,2,512,2,554.28,2,30,332.57,0.0,12,1747,0,0,0,4,1,0,5,6,12,4,3,Very Long,0.0,62,0,12,Night,3,Medium,Very High,Medium
6596,674,2024-08-22,0,1,1,278,4,385.66,3,5,57.85,0.0,2,105,1,0,1,4,1,0,5,22,8,3,2,Very Short,0.0,147,0,8,Night,0,Low,Low,Low
7530,675,2024-04-15,1,1,4,845,5,880.44,4,15,528.26,0.0,4,1001,0,0,0,4,1,0,1,15,4,0,1,Long,0.0,203,0,4,Night,2,High,High,Low
6226,676,2024-09-29,2,0,5,339,3,486.68,3,10,146.0,0.0,19,1458,0,0,0,4,1,0,5,29,9,6,0,Very Long,0.0,24,0,9,Night,3,Medium,Very High,High
1760,677,2024-07-01,1,0,3,355,1,161.57,4,0,0.0,0.0,23,78,0,0,0,4,1,0,1,1,7,0,2,Very Short,0.0,121,0,7,Night,0,Low,Low,Very High
5708,678,2024-03-26,1,0,4,891,3,1235.5,1,20,247.1,0.0,9,866,1,0,1,4,1,0,4,26,3,1,1,Short,0.0,143,0,3,Night,1,Very High,Medium,Medium
9422,679,2024-12-29,0,1,5,442,6,1312.92,3,15,590.81,3347.95,16,1427,1,1,0,5,10,41,5,29,12,6,3,Very Long,0.424362686,23,0,12,Night,3,Very High,Very High,High
7510,680,2024-12-08,0,1,1,662,3,782.25,1,0,0.0,782.25,13,757,1,1,0,5,10,3,1,8,12,6,3,Short,0.099152529,103,0,12,Night,1,High,Medium,Medium
2236,681,2024-07-25,0,0,5,155,5,733.28,2,0,0.0,0.0,24,223,0,0,0,4,1,0,3,25,7,3,2,Very Short,0.0,125,0,7,Night,0,High,Low,Very High
9638,682,2024-01-13,1,1,4,252,1,429.84,3,0,0.0,0.0,3,1584,1,0,1,4,1,0,5,13,1,5,3,Very Long,0.0,31,0,1,Night,3,Medium,Very High,Low
9628,683,2024-05-30,1,1,5,693,2,1926.59,3,0,0.0,0.0,6,600,0,0,0,4,1,0,2,30,5,3,1,Short,0.0,133,0,5,Night,1,Very High,Medium,Low
2524,684,2024-07-06,0,0,3,244,2,975.44,4,0,0.0,0.0,11,1584,1,0,1,4,1,0,3,6,7,5,2,Very Long,0.0,222,0,7,Night,3,High,Very High,Medium
8207,685,2024-12-05,0,0,1,883,2,721.8,4,30,866.16,0.0,17,1614,1,0,1,4,1,0,1,5,12,3,3,Very Long,0.0,110,0,12,Night,3,High,Very High,High
4660,686,2024-09-24,2,0,0,78,2,1132.44,4,10,452.98,0.0,20,1391,0,0,0,4,1,0,4,24,9,1,0,Very Long,0.0,187,0,9,Night,3,Very High,Very High,Very High
6342,687,2024-03-22,1,0,2,879,2,719.16,2,25,359.58,0.0,19,518,0,0,0,4,1,0,4,22,3,4,1,Short,0.0,185,0,3,Night,1,High,Medium,High
5006,688,2024-07-05,1,1,0,612,3,861.47,1,0,0.0,0.0,12,870,1,0,1,4,1,0,1,5,7,4,2,Short,0.0,149,0,7,Night,1,High,Medium,Medium
8042,689,2024-03-06,2,1,4,429,7,485.75,1,5,24.29,0.0,23,937,0,0,0,4,1,0,4,6,3,2,1,Long,0.0,124,0,3,Night,2,Medium,High,Very High
9968,690,2024-06-21,1,1,4,144,0,480.12,1,20,96.02,0.0,21,684,0,0,0,4,1,0,3,21,6,4,2,Short,0.0,18,0,6,Night,1,Medium,Medium,Very High
8155,691,2024-07-14,0,0,0,476,2,1107.93,4,10,443.17,0.0,3,735,0,0,0,4,1,0,3,14,7,6,2,Short,0.0,24,0,7,Night,1,Very High,Medium,Low
9381,692,2024-07-05,0,1,2,346,2,658.44,1,15,98.77,0.0,22,264,0,0,0,4,1,0,2,5,7,4,2,Very Short,0.0,102,0,7,Night,0,Medium,Low,Very High
9513,693,2024-06-04,1,0,3,269,5,1631.91,2,5,163.19,0.0,11,1723,0,0,0,4,1,0,1,4,6,1,2,Very Long,0.0,181,0,6,Night,3,Very High,Very High,Medium
1810,694,2024-06-08,0,1,4,524,2,1287.35,3,0,0.0,0.0,4,1751,0,0,0,4,1,0,0,8,6,5,2,Very Long,0.0,39,0,6,Night,3,Very High,Very High,Low
3280,695,2024-10-17,0,1,4,872,5,397.07,4,0,0.0,0.0,8,866,0,0,0,4,1,0,1,17,10,3,0,Short,0.0,40,0,10,Night,1,Medium,Medium,Medium
7495,696,2024-07-03,2,1,5,627,6,1149.63,4,30,1379.56,0.0,20,11,0,0,0,4,1,0,0,3,7,2,2,Very Short,0.0,119,0,7,Night,0,Very High,Low,Very High
6310,697,2024-01-16,1,1,5,103,7,899.17,2,0,0.0,0.0,2,1411,0,0,0,4,1,0,2,16,1,1,3,Very Long,0.0,157,0,1,Night,3,High,Very High,Low
1451,698,2024-09-27,1,0,2,873,0,554.27,1,15,83.14,471.13,4,1443,1,1,0,4,3,21,2,27,9,4,0,Very Long,0.059717138,13,0,9,Night,3,Medium,Very High,Low
1855,699,2024-08-13,1,1,3,699,7,936.91,2,10,187.38,0.0,7,345,1,0,1,4,1,0,2,13,8,1,2,Very Short,0.0,214,0,8,Night,0,High,Low,Low
5684,700,2024-09-10,1,1,4,696,0,690.34,4,25,690.34,2071.02,18,599,1,1,0,3,1,20,2,10,9,1,0,Short,0.262507985,218,0,9,Night,1,Medium,Medium,High
6544,701,2024-09-16,0,0,4,503,6,1871.13,4,10,748.45,0.0,14,216,1,0,1,4,1,0,3,16,9,0,0,Very Short,0.0,9,0,9,Night,0,Very High,Low,High
2509,702,2024-03-04,1,1,5,58,3,1211.9,3,0,0.0,3635.7,9,207,1,1,0,3,1,30,4,4,3,0,1,Very Short,0.46083586,170,0,3,Night,0,Very High,Low,Medium
2541,703,2024-12-20,0,0,0,580,6,295.29,2,15,88.59,0.0,19,49,1,0,1,4,1,0,5,20,12,4,3,Very Short,0.0,165,0,12,Night,0,Low,Low,High
2163,704,2024-12-27,0,1,2,553,4,422.34,2,5,42.23,802.45,12,89,1,1,0,5,4,46,3,27,12,4,3,Very Short,0.10171294,29,0,12,Night,0,Medium,Low,Medium
6083,705,2024-02-23,2,0,3,568,0,321.23,2,10,64.25,0.0,22,1001,0,0,0,4,1,0,4,23,2,4,3,Long,0.0,124,0,2,Night,2,Low,High,Very High
1070,706,2024-03-20,0,0,2,338,4,417.69,2,0,0.0,0.0,9,257,0,0,0,4,1,0,0,20,3,2,1,Very Short,0.0,32,0,3,Night,0,Medium,Low,Medium
6151,707,2024-03-30,0,1,4,392,4,102.67,3,20,61.6,0.0,17,172,1,0,1,4,1,0,0,30,3,5,1,Very Short,0.0,173,0,3,Night,0,Low,Low,High
5282,708,2024-12-18,0,1,5,499,6,810.59,1,20,162.12,0.0,18,183,0,0,0,4,1,0,1,18,12,2,3,Very Short,0.0,111,0,12,Night,0,High,Low,High
5193,709,2024-12-06,1,1,1,467,2,1202.04,3,0,0.0,0.0,17,1366,0,0,0,4,1,0,3,6,12,4,3,Very Long,0.0,72,0,12,Night,3,Very High,Very High,High
7112,710,2024-04-06,2,1,1,734,1,668.86,3,0,0.0,0.0,3,1157,0,0,0,4,1,0,0,6,4,5,1,Long,0.0,17,0,4,Night,2,Medium,High,Low
5703,711,2024-08-18,0,1,3,627,1,230.87,2,0,0.0,0.0,21,20,0,0,0,4,1,0,3,18,8,6,2,Very Short,0.0,46,0,8,Night,0,Low,Low,Very High
7549,712,2024-03-29,0,1,1,451,3,665.3,3,0,0.0,1995.9,16,1415,1,1,0,4,10,27,5,29,3,4,1,Very Long,0.252986301,132,0,3,Night,3,Medium,Very High,High
7874,713,2024-01-14,1,0,4,854,6,1995.42,2,0,0.0,3990.84,16,1109,1,1,0,5,3,14,1,14,1,6,3,Long,0.505850918,140,0,1,Night,2,Very High,High,High
9280,714,2024-03-25,1,1,3,161,3,626.37,1,10,62.64,0.0,5,123,0,0,0,4,1,0,3,25,3,0,1,Very Short,0.0,193,0,3,Night,0,Medium,Low,Low
8192,715,2024-01-29,0,1,1,367,6,1733.0,3,0,0.0,0.0,11,1670,1,0,1,4,1,0,3,29,1,0,3,Very Long,0.0,48,0,1,Night,3,Very High,Very High,Medium
5658,716,2024-11-05,0,1,5,252,5,653.64,2,0,0.0,0.0,14,740,0,0,0,4,1,0,2,5,11,1,0,Short,0.0,175,0,11,Night,1,Medium,Medium,High
5428,717,2024-10-13,1,1,4,400,4,307.16,1,0,0.0,0.0,12,1621,0,0,0,4,1,0,1,13,10,6,0,Very Long,0.0,189,0,10,Night,3,Low,Very High,Medium
3121,718,2024-03-08,0,0,1,158,4,336.15,4,0,0.0,0.0,20,219,0,0,0,4,1,0,0,8,3,4,1,Very Short,0.0,161,0,3,Night,0,Low,Low,Very High
6395,719,2024-07-26,1,1,5,157,7,651.48,4,30,781.78,1824.14,24,1594,1,1,0,5,5,32,4,26,7,4,2,Very Long,0.231215206,218,0,7,Night,3,Medium,Very High,Very High
2252,720,2024-03-15,0,1,1,566,5,1366.66,4,10,546.66,0.0,2,459,1,0,1,4,1,0,2,15,3,4,1,Short,0.0,206,0,3,Night,1,Very High,Medium,Low
9380,721,2024-07-25,1,0,0,605,0,393.05,4,0,0.0,0.0,10,444,0,0,0,4,1,0,2,25,7,3,2,Very Short,0.0,151,0,7,Night,0,Low,Low,Medium
8604,722,2024-11-23,1,1,4,437,7,158.1,4,25,158.1,0.0,14,1118,1,0,1,4,1,0,1,23,11,5,0,Long,0.0,125,0,11,Night,2,Low,High,High
2077,723,2024-11-17,1,1,4,825,5,550.52,4,15,330.31,0.0,10,171,1,0,1,4,1,0,2,17,11,6,0,Very Short,0.0,49,0,11,Night,0,Medium,Low,Medium
8072,724,2024-10-31,1,1,1,424,5,353.73,1,0,0.0,0.0,19,1435,0,0,0,4,1,0,2,31,10,3,0,Very Long,0.0,158,0,10,Night,3,Low,Very High,High
2053,725,2024-03-29,0,0,1,478,4,238.37,2,15,71.51,0.0,23,23,0,0,0,4,1,0,5,29,3,4,1,Very Short,0.0,170,0,3,Night,0,Low,Low,Very High
7490,726,2024-03-10,0,0,3,199,1,205.33,2,15,61.6,0.0,11,226,1,0,1,4,1,0,0,10,3,6,1,Very Short,0.0,112,0,3,Night,0,Low,Low,Medium
1789,727,2024-02-28,1,0,5,215,5,1488.98,4,20,1191.18,4764.74,21,338,1,1,0,5,3,14,2,28,2,2,3,Very Short,0.60394506,183,0,2,Night,0,Very High,Low,Very High
5393,728,2024-02-16,1,0,0,467,0,408.02,4,5,81.6,0.0,8,283,1,0,1,4,1,0,4,16,2,4,3,Very Short,0.0,31,0,2,Night,0,Medium,Low,Medium
6920,729,2024-08-12,1,1,0,416,6,1423.36,3,15,640.51,0.0,1,810,1,0,1,4,1,0,3,12,8,0,2,Short,0.0,144,0,8,Night,1,Very High,Medium,Low
7558,730,2024-08-28,0,1,3,259,2,599.75,3,25,449.81,0.0,21,31,0,0,0,4,1,0,5,28,8,2,2,Very Short,0.0,183,0,8,Night,0,Medium,Low,Very High
4767,731,2024-11-18,1,1,4,426,5,1474.3,1,15,221.14,0.0,23,1287,0,0,0,4,1,0,5,18,11,0,0,Long,0.0,13,0,11,Night,2,Very High,High,Very High
9293,732,2024-02-02,0,0,5,234,7,768.01,2,0,0.0,0.0,3,541,1,0,1,4,1,0,0,2,2,4,3,Short,0.0,198,0,2,Night,1,High,Medium,Low
7968,733,2024-04-06,0,1,5,213,0,672.34,4,0,0.0,0.0,5,825,1,0,1,4,1,0,0,6,4,5,1,Short,0.0,161,0,4,Night,1,Medium,Medium,Low
2874,734,2024-09-22,0,1,4,314,0,336.78,1,15,50.52,0.0,2,1559,0,0,0,4,1,0,2,22,9,6,0,Very Long,0.0,122,0,9,Night,3,Low,Very High,Low
7040,735,2024-09-05,2,1,0,501,1,755.59,4,0,0.0,3022.36,4,657,1,1,0,3,1,4,2,5,9,3,0,Short,0.383093179,172,0,9,Night,1,High,Medium,Low
7574,736,2024-06-05,1,1,0,558,2,1554.78,4,0,0.0,6219.12,16,764,1,1,0,2,2,49,0,5,6,2,2,Short,0.788292079,175,0,6,Night,1,Very High,Medium,High
4002,737,2024-02-25,1,0,3,554,1,795.24,2,15,238.57,0.0,3,1516,0,0,0,4,1,0,4,25,2,6,3,Very Long,0.0,17,0,2,Night,3,High,Very High,Low
7643,738,2024-06-25,1,1,2,501,2,758.39,1,10,75.84,0.0,21,1386,1,0,1,4,1,0,5,25,6,1,2,Very Long,0.0,154,0,6,Night,3,High,Very High,Very High
9084,739,2024-03-03,0,1,4,228,1,294.73,1,30,88.42,0.0,14,788,0,0,0,4,1,0,4,3,3,6,1,Short,0.0,167,0,3,Night,1,Low,Medium,High
8353,740,2024-07-14,0,1,2,449,2,696.48,1,5,34.82,661.66,22,486,1,1,0,5,4,17,0,14,7,6,2,Short,0.083867386,61,0,7,Night,1,High,Medium,Very High
7862,741,2024-11-25,0,1,5,407,7,313.36,2,0,0.0,0.0,5,594,0,0,0,4,1,0,1,25,11,0,0,Short,0.0,54,0,11,Night,1,Low,Medium,Low
6709,742,2024-03-12,0,0,0,786,7,860.56,1,0,0.0,860.56,15,222,1,1,0,2,9,13,0,12,3,1,1,Very Short,0.109078556,215,0,3,Night,0,High,Low,High
3434,743,2024-02-13,1,1,1,585,0,351.11,3,10,105.33,0.0,18,98,0,0,0,4,1,0,0,13,2,1,3,Very Short,0.0,15,0,2,Night,0,Low,Low,High
8156,744,2024-09-26,0,0,4,397,7,1078.95,3,0,0.0,0.0,14,459,0,0,0,4,1,0,2,26,9,3,0,Short,0.0,123,0,9,Night,1,High,Medium,High
4277,745,2024-01-09,1,0,5,816,0,288.55,4,30,346.26,0.0,21,1589,1,0,1,4,1,0,5,9,1,1,3,Very Long,0.0,145,0,1,Night,3,Low,Very High,Very High
5789,746,2024-12-24,1,0,3,630,4,240.7,2,0,0.0,0.0,20,19,0,0,0,4,1,0,1,24,12,1,3,Very Short,0.0,71,0,12,Night,0,Low,Low,Very High
3829,747,2024-10-09,2,1,5,80,1,564.28,1,0,0.0,564.28,4,457,1,1,0,4,3,41,3,9,10,2,0,Short,0.071524179,105,0,10,Night,1,Medium,Medium,Low
3816,748,2024-05-27,0,1,3,20,2,1178.18,4,20,942.54,0.0,23,1671,0,0,0,4,1,0,4,27,5,0,1,Very Long,0.0,201,0,5,Night,3,Very High,Very High,Very High
2418,749,2024-05-12,1,0,1,806,1,746.75,3,0,0.0,2240.25,5,1161,1,1,0,2,8,4,2,12,5,6,1,Long,0.283958395,72,0,5,Night,2,High,High,Low
9650,750,2024-05-21,0,1,0,460,2,750.29,3,0,0.0,0.0,21,1447,1,0,1,4,1,0,2,21,5,1,1,Very Long,0.0,176,0,5,Night,3,High,Very High,Very High
2329,751,2024-05-24,0,0,2,120,7,371.61,3,30,334.45,0.0,11,438,0,0,0,4,1,0,5,24,5,4,1,Very Short,0.0,150,0,5,Night,0,Low,Low,Medium
1776,752,2024-11-02,1,0,5,119,0,621.73,3,0,0.0,0.0,2,496,1,0,1,4,1,0,2,2,11,5,0,Short,0.0,11,0,11,Night,1,Medium,Medium,Low
9424,753,2024-10-18,1,1,3,443,1,701.87,4,0,0.0,0.0,4,1110,0,0,0,4,1,0,4,18,10,4,0,Long,0.0,142,0,10,Night,2,High,High,Low
5994,754,2024-03-15,1,0,4,352,5,1423.62,4,20,1138.9,0.0,18,1741,0,0,0,4,1,0,1,15,3,4,1,Very Long,0.0,163,0,3,Night,3,Very High,Very High,High
4940,755,2024-03-06,1,0,4,791,1,737.34,1,0,0.0,0.0,20,316,1,0,1,4,1,0,1,6,3,2,1,Very Short,0.0,8,0,3,Night,0,High,Low,Very High
7636,756,2024-07-16,0,1,4,479,4,434.33,1,0,0.0,0.0,5,1731,1,0,1,4,1,0,4,16,7,1,2,Very Long,0.0,167,0,7,Night,3,Medium,Very High,Low
4449,757,2024-08-25,2,0,2,827,3,1136.57,1,0,0.0,0.0,6,382,0,0,0,4,1,0,5,25,8,6,2,Very Short,0.0,87,0,8,Night,0,Very High,Low,Low
2151,758,2024-09-22,0,0,2,173,5,1375.46,4,10,550.18,0.0,8,773,0,0,0,4,1,0,2,22,9,6,0,Short,0.0,75,0,9,Night,1,Very High,Medium,Medium
7566,759,2024-04-24,2,1,3,710,3,1470.14,4,15,882.08,0.0,11,1155,1,0,1,4,1,0,4,24,4,2,1,Long,0.0,88,0,4,Night,2,Very High,High,Medium
2583,760,2024-06-25,1,1,1,62,3,526.11,1,10,52.61,473.5,5,327,1,1,0,4,5,23,5,25,6,1,2,Very Short,0.060017543,220,0,6,Night,0,Medium,Low,Low
5976,761,2024-02-08,0,0,0,84,7,903.73,2,15,271.12,0.0,21,1507,0,0,0,4,1,0,3,8,2,3,3,Very Long,0.0,142,0,2,Night,3,High,Very High,Very High
9540,762,2024-06-15,0,1,1,138,7,364.42,1,0,0.0,0.0,24,1725,0,0,0,4,1,0,5,15,6,5,2,Very Long,0.0,69,0,6,Night,3,Low,Very High,Very High
9424,763,2024-09-07,0,1,4,282,7,979.8,4,15,587.88,0.0,5,1502,0,0,0,4,1,0,3,7,9,5,0,Very Long,0.0,191,0,9,Night,3,High,Very High,Low
4246,764,2024-04-21,1,1,4,344,1,734.11,1,15,110.12,0.0,6,1255,0,0,0,4,1,0,5,21,4,6,1,Long,0.0,211,0,4,Night,2,High,High,Low
8021,765,2024-04-26,0,1,2,173,5,1052.29,1,25,263.07,0.0,15,550,0,0,0,4,1,0,5,26,4,4,1,Short,0.0,95,0,4,Night,1,High,Medium,High
6513,766,2024-06-17,1,1,3,51,5,675.58,2,0,0.0,0.0,8,275,0,0,0,4,1,0,3,17,6,0,2,Very Short,0.0,196,0,6,Night,0,Medium,Low,Medium
